attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,5.31396785392323E-06,2.05390578318815E-05,2.8651076552369,0,10000
2,69,276,207,5.31396785392323E-06,2.65512221343314E-06,-0.500350343393045,1,10000
3,69,207,207,5.31396785392323E-06,1.84442158710838E-05,2.47089338477398,0,10000
4,34,207,173,5.31396785392323E-06,3.20342406323106E-06,-0.397169092608265,1,10000
5,34,173,173,5.31396785392323E-06,8.24447761994272E-06,0.551472994676836,0,10000
6,17,173,173,5.31396785392323E-06,6.05858079525986E-06,0.14012371956426,0,10000
7,8,173,165,5.31396785392323E-06,3.68494083558045E-06,-0.306555678002474,1,10000
8,8,165,157,5.31396785392323E-06,4.90205619162279E-06,-0.0775148953895792,1,10000
9,8,157,149,5.31396785392323E-06,4.06876713244645E-06,-0.234325979325875,1,10000
10,8,149,141,5.31396785392323E-06,2.13252884241316E-06,-0.598693687836531,1,10000
11,8,141,133,5.31396785392323E-06,2.48774552371952E-06,-0.531847840990824,1,10000
12,8,133,133,5.31396785392323E-06,5.96590199506823E-06,0.122683117223542,0,10000
13,4,133,129,5.31396785392323E-06,5.75590452733441E-06,0.0831651010242557,1,10000
14,4,129,125,5.31396785392323E-06,2.15730689134324E-06,-0.594030872853224,1,10000
15,4,125,121,5.31396785392323E-06,2.21655648545081E-06,-0.582881088786724,1,10000
16,4,121,102,5.31396785392323E-06,3.97035700934296E-06,-0.25284512091813,1,10000
17,4,102,98,5.31396785392323E-06,9.9945220978965E-07,-0.811919786256937,1,10000
18,4,98,94,5.31396785392323E-06,3.77049462337891E-06,-0.290455883997266,1,10000
19,4,94,94,5.31396785392323E-06,1.08165268928949E-05,1.03548971131039,0,10000
20,2,94,85,5.31396785392323E-06,2.08481386353213E-06,-0.607672849960329,1,10000
21,2,85,83,5.31396785392323E-06,4.45280781691896E-06,-0.162055936482283,1,10000
22,2,83,81,5.31396785392323E-06,2.53012188820923E-06,-0.523873316933735,1,10000
23,2,81,79,5.31396785392323E-06,2.24371584125231E-06,-0.577770151621109,1,10000
24,2,79,77,5.31396785392323E-06,2.30399172253148E-06,-0.56642723744923,1,10000
25,2,77,75,5.31396785392323E-06,1.85621364947329E-06,-0.650691592328157,1,10000
26,2,75,73,5.31396785392323E-06,3.33126114382504E-06,-0.373112289084397,1,10000
27,2,73,71,5.31396785392323E-06,1.35820689174803E-06,-0.744408146777689,1,10000
28,2,71,69,5.31396785392323E-06,4.8297681642455E-06,-0.0911182948388097,1,10000
29,2,69,67,5.31396785392323E-06,1.84151928967912E-06,-0.653456825426682,1,10000
30,2,67,65,5.31396785392323E-06,1.44510359405012E-06,-0.728055638691299,1,10000
31,2,65,57,5.31396785392323E-06,2.88123103551196E-06,-0.457800439386403,1,10000
32,2,57,54,5.31396785392323E-06,3.2713538771275E-06,-0.384385836148349,1,10000
33,2,54,52,5.31396785392323E-06,2.84209814155472E-06,-0.465164596459417,1,10000
34,2,52,52,5.31396785392323E-06,1.97803805536021E-05,2.72233726235255,0,10000
35,1,52,51,5.31396785392323E-06,2.04533721811097E-06,-0.61510169531776,1,10000
36,1,51,51,5.31396785392323E-06,1.24744688496455E-05,1.34748669780449,0,10000
9100,1,51,51,2.04533721811097E-06,4.09109672379933E-06,1.00020646354726,0,3000
9101,1,51,51,2.04533721811097E-06,2.27762177875339E-06,0.113567855014613,0,3000
9102,1,51,46,2.04533721811097E-06,1.8037028897933E-06,-0.118139114752352,1,3000
9103,1,46,46,2.04533721811097E-06,4.41268062912641E-06,1.15743428030018,0,3000
9104,1,46,46,2.04533721811097E-06,3.14511990039706E-06,0.537702376189009,0,3000
9105,1,46,46,2.04533721811097E-06,6.26903902208094E-06,2.06503933266852,0,3000
9106,1,46,46,2.04533721811097E-06,4.03143618509584E-06,0.971037415932412,0,3000
9107,1,46,46,2.04533721811097E-06,2.30299824780192E-06,0.125974840436786,0,3000
9108,1,46,46,2.04533721811097E-06,2.51829210845864E-06,0.231235654521789,0,3000
9109,1,46,41,2.04533721811097E-06,2.14282144777578E-06,0.0476616906012391,1,3000
9110,1,41,41,2.04533721811097E-06,7.4563971407172E-06,2.64555882261985,0,3000
9111,1,41,41,2.04533721811097E-06,6.20660954142875E-06,2.03451650244796,0,3000
9112,1,41,41,2.04533721811097E-06,2.54223843526523E-06,0.242943419185021,0,3000
9113,1,41,41,2.04533721811097E-06,2.80450391870727E-06,0.371169455028763,0,3000
9114,1,41,41,2.04533721811097E-06,4.91351323195815E-06,1.40229982051378,0,3000
9115,1,41,41,2.04533721811097E-06,3.98751757114739E-06,0.949564861891169,0,3000
9200,1,41,41,2.04533721811097E-06,3.23611286530987E-06,0.582190377535239,0,3000
9201,1,41,41,2.04533721811097E-06,3.2676862751593E-06,0.597627152248889,0,3000
9202,1,41,41,2.04533721811097E-06,3.01050211450102E-06,0.471885461157087,0,3000
9203,1,41,40,2.04533721811097E-06,1.77457620821309E-06,-0.132379642584294,1,3000
9204,1,40,40,2.04533721811097E-06,2.31548754439901E-06,0.132081069026626,0,3000
9205,1,40,40,2.04533721811097E-06,2.31920900834682E-06,0.133900555766929,0,3000
9206,1,40,40,2.04533721811097E-06,2.35671203319904E-06,0.152236419662692,0,3000
9207,1,40,39,2.04533721811097E-06,1.53531955342235E-06,-0.249356272487754,1,3000
9208,1,39,37,2.04533721811097E-06,1.61163730731632E-06,-0.21204323030664,1,3000
9209,1,37,37,2.04533721811097E-06,3.06195964658965E-06,0.497043919934929,0,3000
9210,1,37,32,2.04533721811097E-06,2.01057219159182E-06,-0.0169972101477044,1,3000
9211,1,32,31,2.04533721811097E-06,2.02733898967226E-06,-0.00879963865094886,1,3000
9212,1,31,31,2.04533721811097E-06,4.11139898775857E-06,1.01013258417884,0,3000
9213,1,31,31,2.04533721811097E-06,3.29128233881059E-06,0.609163667324425,0,3000
9214,1,31,31,2.04533721811097E-06,2.85361431864482E-06,0.39518036115353,0,3000
9215,1,31,31,2.04533721811097E-06,3.10794105885358E-06,0.519525011002343,0,3000
9216,1,31,31,2.04533721811097E-06,3.12947156845138E-06,0.53005164172473,0,3000
9217,1,31,30,2.04533721811097E-06,2.02722954826122E-06,-0.008853146409997,1,3000
9218,1,30,30,2.04533721811097E-06,7.53070159968732E-06,2.68188753082121,0,3000
9219,1,30,28,2.04533721811097E-06,2.00184530503371E-06,-0.0212639327599131,1,3000
9220,1,28,28,2.04533721811097E-06,3.09232663395184E-06,0.511890854266,0,3000
9221,1,28,28,2.04533721811097E-06,3.67191140789241E-06,0.795259664459488,0,3000
