attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,99,4.30351762505642E-05,3.6860127158837E-05,-0.143488411800015,1,10000
2,138,99,99,4.30351762505642E-05,0.516774313511578,12007.1839679883,0,10000
3,69,99,19,4.30351762505642E-05,2.80168622676277E-05,-0.348977633912667,1,10000
4,69,19,19,4.30351762505642E-05,0.609780103613492,14168.341379321,0,10000
5,34,19,19,4.30351762505642E-05,0.526821358118011,12240.6451846437,0,10000
6,17,19,19,4.30351762505642E-05,0.527446594598009,12255.1736828275,0,10000
7,8,19,19,4.30351762505642E-05,5.84167250808185E-05,0.35741805124018,0,10000
8,4,19,11,4.30351762505642E-05,3.50866601593857E-05,-0.184698118694805,1,10000
9,4,11,6,4.30351762505642E-05,4.22555068260217E-09,-0.999901811702641,1,10000
10,4,6,2,4.30351762505642E-05,5.61375493136413E-09,-0.999869554271169,1,10000
11,4,2,2,4.30351762505642E-05,0.523988380863729,12174.8158445293,0,10000
12,2,2,2,4.30351762505642E-05,0.530817514810495,12333.5030985794,0,10000
13,1,2,2,4.30351762505642E-05,0.566407995699427,13160.5121639475,0,10000
