attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,108,7.25232166018049E-06,7.16734568169904E-06,-0.0117170724718431,1,10000
2,138,108,108,7.25232166018049E-06,0.484696454457759,66832.2814192491,0,10000
3,69,108,108,7.25232166018049E-06,9.1721486676904E-05,11.6471895449024,0,10000
4,34,108,108,7.25232166018049E-06,5.22173607590068E-05,6.2000889102466,0,10000
5,17,108,91,7.25232166018049E-06,3.50935409066E-06,-0.516106116758662,1,10000
6,17,91,91,7.25232166018049E-06,5.79105832729267E-05,6.98510959475085,0,10000
7,8,91,83,7.25232166018049E-06,6.76057428853752E-06,-0.0678055103847578,1,10000
8,8,83,73,7.25232166018049E-06,6.86859155364363E-06,-0.0529113468096378,1,10000
9,8,73,73,7.25232166018049E-06,2.63397121590345E-05,2.6319007061773,0,10000
10,4,73,73,7.25232166018049E-06,3.693140650185E-05,4.09235638355992,0,10000
11,2,73,73,7.25232166018049E-06,3.12526662837065E-05,3.30933261762257,0,10000
12,1,73,73,7.25232166018049E-06,7.1505948782275E-05,8.85973211514938,0,10000
9100,1,73,66,6.86859155364363E-06,6.04812833875824E-06,-0.119451449176674,1,3000
9101,1,66,61,6.86859155364363E-06,3.45191130225593E-06,-0.49743535114928,1,3000
9102,1,61,56,6.86859155364363E-06,3.5504741665875E-06,-0.483085558537244,1,3000
9103,1,56,56,6.86859155364363E-06,8.74501382309534E-06,0.273188797848418,0,3000
9104,1,56,51,6.86859155364363E-06,4.51290576610152E-06,-0.342964895953446,1,3000
9105,1,51,40,6.86859155364363E-06,5.44683054758396E-06,-0.206994548293597,1,3000
9106,1,40,31,6.86859155364363E-06,6.292832904266E-06,-0.0838248489345975,1,3000
9107,1,31,26,6.86859155364363E-06,6.73082763499567E-06,-0.0200570841302806,1,3000
9108,1,26,26,6.86859155364363E-06,9.85751182632487E-06,0.435157666508162,0,3000
9109,1,26,26,6.86859155364363E-06,8.91346992880906E-06,0.297714365338942,0,3000
9200,1,26,26,6.86859155364363E-06,1.28576485358467E-05,0.871948336923022,0,3000
9201,1,26,25,6.86859155364363E-06,4.95560315304107E-06,-0.27851247022947,1,3000
9202,1,25,24,6.86859155364363E-06,5.81950020716461E-06,-0.152737477295838,1,3000
9203,1,24,23,6.86859155364363E-06,6.6296907204882E-06,-0.0347816333653874,1,3000
9204,1,23,21,6.86859155364363E-06,4.42760292343147E-06,-0.355384158622341,1,3000
9205,1,21,18,6.86859155364363E-06,7.2057290607398E-06,0.049083935835044,1,3000
